,image_id,question,question_id
5655,263764,How many piercings does the girl have in her ear?,263764122
5656,263764,What is at the top of the grill?,263764123
5657,263764,Is this person looking at a video screen?,263764124
5658,263764,How many shoes can you see?,263764125
5659,263764,Who is drinking?,263764126
5660,263764,Is this woman hungry?,263764127
5661,263764,How many people are in the picture?,263764128
5662,263764,What color are the frames of the women's glasses?,263764129
5663,263764,Is the woman closing the oven or taking the dish out?,263764130
5664,263764,How many women are visible in the background?,263764131
5665,263764,What type of alcohol is this?,263764132
5666,263764,Is it appropriate to wear orange on this day?,263764133
5667,263764,Is this person right-handed?,263764134
5668,263764,What color is the kitchen towel?,263764135
5669,263764,What does the glass contain?,263764136
5670,262414,How does a surfboard stay on top of the water?,262414000
5671,262414,What wave is the surfer riding on?,262414001
5672,262414,What color hat is the man wearing?,262414002
5673,262414,What color is the water?,262414003
5674,262414,Is this person a novice?,262414004
5675,262414,Is the surfer wearing a wetsuit?,262414005
5676,262414,Is the surfer going down?,262414006
5677,262414,What color are the surfer's shorts?,262414007
5678,262414,Does this man have long hair?,262414008
5679,262414,How does the wetsuit help the surfer?,262414009
5680,1622,Where is the dog?,1622000
5681,1622,What color is the dot?,1622001
5682,1622,What is the dog doing?,1622002
5683,263767,Do you see any cleaning wipes in the photo?,263767000
5684,263767,What is the sharp object seen in the photo?,263767001
5685,263767,Are the items in this photo clean?,263767002
5686,1625,What vehicle is this?,1625000
5687,1625,Is there a bus on the street?,1625001
5688,1625,What is the bike on?,1625002
5689,132698,What color is the drink?,132698000
5690,132698,How many people are in the picture?,132698001
5691,132698,Is the glass full?,132698002
5692,524559,Where are the spectators?,524559000
5693,524559,What sport is being played?,524559001
5694,524559,Where are the judges for this sport?,524559002
5695,336939,Is this a passenger train?,336939000
5696,336939,Is this a normal train?,336939001
5697,336939,What kind of vehicle is this?,336939002
5698,336939,How many train tracks are there?,336939003
5699,336939,What color is the train?,336939004
5700,336939,Where is the crane?,336939005
5701,263779,How many cakes are being displayed?,263779000
5702,263779,How many shelves are in the case?,263779001
5703,263779,"What color is the cake on the top shelf, first from the left?",263779002
5704,1637,Is it a cloudy day?,1637000
5705,1637,Are these horses walking or galloping?,1637001
5706,1637,How many people in picture?,1637002
5707,1637,What might be keeping them out of the water?,1637003
5708,1637,Which animals are these?,1637004
5709,1637,Is it low or high tide?,1637005
5710,1637,What is in the bottom right corner?,1637006
5711,1637,How many horses are white?,1637007
5712,1637,Is the sun setting?,1637008
5713,132710,What is time of day is it?,132710000
5714,132710,How many people are there?,132710001
5715,132710,How far these two people want to go?,132710002
5716,132710,What color gloves is her wearing?,132710003
5717,132710,Which part of the mountain is not covered with snow?,132710004
5718,132710,Is the person going slow?,132710005
5719,1639,What color is this person's shirt?,1639000
5720,1639,Is this person paragliding?,1639001
5721,1639,What is the man doing?,1639002
5722,1639,What is the man riding?,1639003
5723,1639,Is this water dangerous?,1639004
5724,1639,What color is the surfboard?,1639005
5725,263784,What color is the toilet seat?,263784000
5726,263784,What kind of room is this?,263784001
5727,263784,Where does the debris go?,263784002
5728,263784,What shape is the mirror?,263784003
5729,263784,Is there a hand dryer available?,263784004
5730,263784,Is the toilet clean?,263784005
5731,525932,Where is the bear?,525932000
5732,525932,What type of animal is in the river?,525932001
5733,525932,Is the bear swimming or standing?,525932002
5734,525932,What animal is this?,525932003
5735,525932,How many bears are in this picture?,525932004
5736,1645,Is there snow on the ground?,1645000
5737,1645,Is this a black and white photo?,1645001
5738,1645,What color is the snow?,1645002
5739,480872,How many buses?,480872000
5740,480872,Is it nighttime?,480872001
5741,480872,What time of day is it?,480872002
5742,480872,Is this an urban area?,480872003
5743,394866,What is the condition of the sky?,394866000
5744,394866,What is the clock made of?,394866001
5745,394866,What color is the clock?,394866002
5746,394866,What time is it?,394866003
5747,212998,What sport is this man playing?,212998000
5748,212998,What color is the logo on the man's shirt?,212998001
5749,212998,Are all the spectators wearing hats?,212998002
5750,144084,What kind of plane is this?,144084000
5751,144084,Are the propellers moving?,144084001
5752,144084,What does the word on the plane say?,144084002
5753,132725,What is covering the bench?,132725000
5754,132725,What is behind the bench?,132725001
5755,132725,Is it cold?,132725002
5756,525944,What does the man have in his right hand?,525944000
5757,525944,What type of net is in this picture?,525944001
5758,525944,What does the man have in his left hand?,525944002
5759,394874,Are the animals cold?,394874000
5760,394874,What are the animals doing?,394874001
5761,394874,What are the elephants walking on?,394874002
5762,394874,What animal are these?,394874003
5763,394874,Where are the elephants?,394874004
5764,502719,Is this train accommodating to passengers?,502719000
5765,502719,Is there more than one track?,502719001
5766,502719,Does the train look like its turning in certain direction?,502719002
5767,502719,Are there trees visible?,502719003
5768,519433,Is this photo taken from below?,519433000
5769,519433,What color are the person's pants?,519433001
5770,519433,Is the person riding a hoverboard?,519433002
5771,519433,What is the primary color of the snowboard?,519433003
5772,519433,Is this a sunny picture?,519433004
5773,471376,What did Mike build in the sand?,471376000
5774,471376,What color is the Frisbee?,471376001
5775,471376,What is written at the bottom of the photo?,471376002
5776,471376,Is there any sand castles?,471376003
5777,471376,Is there a lily pad in the photo?,471376004
5778,394879,How many people are in the photo?,394879000
5779,394879,What food is shown?,394879001
5780,394879,What pattern is on the wall?,394879002
5781,394880,What kind of stove is pictured?,394880000
5782,394880,How many women?,394880001
5783,394880,Does it seem that this is happening at a relatively late hour?,394880002
5784,394880,Is this a kitchen in a home?,394880003
5785,394880,Are these people traveling?,394880004
5786,394880,Is this a home or commercial kitchen?,394880005
5787,394880,What kind of food is made in an oven like this?,394880006
5788,394880,Is it sunny out?,394880007
5789,525953,Is there another animal visible that isn't a giraffe?,525953000
5790,525953,What color flowers are in the picture?,525953001
5791,525953,How many giraffes are in the picture?,525953002
5792,525953,Are these giraffe related?,525953003
5793,263810,Are there two smiling people in the picture?,263810000
5794,263810,Is it safe?,263810001
5795,263810,What kind of chair is the baby sitting in?,263810002
5796,263810,Is that fruit growing behind the people?,263810003
5797,1670,What are the people doing?,1670000
5798,1670,How many people are in this picture?,1670001
5799,1670,Are they skiing?,1670002
5800,394889,What color is the truck?,394889000
5801,394889,Is this a fire truck?,394889001
5802,394889,What brand is the red vehicle?,394889002
5803,394889,Where is the row of flags?,394889003
5804,1674,Are the scissors open or closed?,1674000
5805,1674,What color are the scissor handles?,1674001
5806,1674,What color are the scissors?,1674002
5807,1674,Are the scissors on an item meant to be mailed?,1674003
5808,394891,What color button takes up the majority of buttons that you can see on the remote controls?,394891000
5809,394891,What other functions are on the remote?,394891001
5810,394891,What type of show is on the TV?,394891002
5811,394891,What color is the remote control?,394891003
5812,394891,What is the function of the red button?,394891004
5813,394891,How many remotes are there?,394891005
5814,132750,What covers the bed?,132750000
5815,132750,How many toys are in the crib?,132750001
5816,132750,Has the side of the crib been lowered?,132750002
5817,263823,What kind of game is this?,263823000
5818,263823,Can you see the pitcher in the photo?,263823001
5819,263823,Was the ball hit already?,263823002
5820,263823,How many people are wearing a helmet?,263823003
5821,394896,Is it sunny?,394896000
5822,394896,What does the child have?,394896001
5823,394896,Does there show any crops showing thru the ground?,394896002
5824,1681,Is there a triangle decoration?,1681000
5825,1681,What Number of books are on the shelf?,1681001
5826,1681,What color is the wall?,1681002
5827,1681,How many total books are there?,1681003
5828,1681,How many books are the on the shelves?,1681004
5829,263826,What scene is this?,263826000
5830,263826,How many buses are visible in this photo?,263826001
5831,263826,Where is this?,263826002
5832,446935,What room is this?,446935000
5833,446935,Is this floor soft?,446935001
5834,446935,Does room appear clean?,446935002
5835,394900,Is this a teddy bear family?,394900000
5836,394900,What are the bears wearing?,394900001
5837,394900,What country are the bears from?,394900002
5838,87662,What is in the small bottles?,87662000
5839,87662,Is that a little city made of booze?,87662001
5840,87662,Does the person appear to be young?,87662002
5841,132758,Does the luggage have handles?,132758000
5842,132758,Does each suitcase have a strap?,132758001
5843,132758,Does this luggage appear new?,132758002
5844,132760,How many horses?,132760000
5845,132760,Is this a zoo?,132760001
5846,132760,Is anyone riding the horse?,132760002
5847,132760,What number is on the woman's jacket?,132760003
5848,394905,Is everyone admiring the skaters?,394905000
5849,394905,Are both men playing?,394905001
5850,394905,How many kids are wearing helmets?,394905002
5851,394905,Is the man practicing the sport safely?,394905003
5852,394905,What is the kid doing?,394905004
5853,394905,What are they waiting to do?,394905005
5854,83102,Is the tub running with water?,83102000
5855,83102,Is this a full bathroom?,83102001
5856,83102,What is the metal object above the bathtub?,83102002
5857,74253,What fruit is this?,74253000
5858,74253,Where are the apples sitting?,74253001
5859,74253,What color are the fruits?,74253002
5860,502725,What is written on the candles?,502725000
5861,502725,Is this cake for a teenager?,502725001
5862,502725,Does this cake contain high levels of sugar?,502725002
5863,502725,Are those candles curly?,502725003
5864,502725,How many candles are there?,502725004
5865,132768,Does the plant need water?,132768000
5866,132768,What site is the computer browsing?,132768001
5867,132768,What kind of laptop is this?,132768002
5868,1697,What is the yellow object?,1697000
5869,1697,What is the food sitting on?,1697001
5870,1697,Is the sandwich in a wrapper?,1697002
5871,1697,Is this pizza?,1697003
5872,1697,What kind of sandwich is this?,1697004
5873,542081,What season is shown in the picture?,542081000
5874,542081,How many kites are in the sky?,542081001
5875,542081,Does the kite have a tail?,542081002
5876,542081,What are they flying?,542081003
5877,542081,What is floating in the air?,542081004
5878,542081,Are there any round objects in the scene?,542081005
5879,542081,Are there many clouds in this picture?,542081006
5880,542081,How many different colors are on the kites tail?,542081007
5881,542081,Is there a lake in the scene?,542081008
5882,542081,How many kites are flying?,542081009
5883,542081,Does the grassy area look fairly level?,542081010
5884,263845,What color are the flowers?,263845000
5885,263845,How many kinds of flowers are in this photo?,263845001
5886,263845,How many flower vases?,263845002
5887,263845,What color is the flower?,263845003
5888,263845,What words are written?,263845004
5889,525990,What color is the soccer ball?,525990000
5890,525990,Is this a professional athlete?,525990001
5891,525990,What color is the boys pants?,525990002
5892,349809,Is there a person in the bed?,349809000
5893,349809,How many dogs are there?,349809001
5894,349809,What color is the blankets?,349809002
5895,523799,How many people are in this photo?,523799000
5896,523799,Where are the skier?,523799001
5897,523799,Are those perfectly straight lines?,523799002
5898,523799,What is the person doing?,523799003
5899,305573,Is it daytime?,305573000
5900,305573,How busy are the streets?,305573001
5901,305573,Where is the rider with the red shirt?,305573002
5902,132778,Was the picture taken on the street?,132778000
5903,132778,Is it night time?,132778001
5904,132778,Is the lens most likely wet?,132778002
5905,132778,Is there trees  around?,132778003
5906,132778,What color is the traffic signal?,132778004
5907,132778,What color is the light?,132778005
5908,132778,Can you turn right?,132778006
5909,175047,Is it daytime?,175047000
5910,175047,How many vehicles are in the shot?,175047001
5911,175047,What make is the closest truck?,175047002
5912,170273,What color is his jacket?,170273000
5913,170273,Is the man dressed in a suit?,170273001
5914,170273,What is the man looking at?,170273002
5915,170273,Is this a grocery store?,170273003
5916,525999,How many birds are there?,525999000
5917,525999,Are there leaves on the trees?,525999001
5918,525999,Where is the bird?,525999002
5919,525999,Is the bird flying?,525999003
5920,1712,Is there more than one train in the picture?,1712000
5921,1712,How windows are on the very front of the train?,1712001
5922,1712,How many train cars can be seen?,1712002
5923,1712,What color is the front of the train?,1712003
5924,1712,Did the train just stop?,1712004
5925,394929,Are the people on the beach flying a kite?,394929000
5926,394929,What color is the kite?,394929001
5927,394929,How many people are on the beach?,394929002
5928,263859,Is there water?,263859000
5929,263859,Where is the flying bird?,263859001
5930,263859,Are there any baby elephants in this picture?,263859002
5931,132789,How many windshield wipers are there?,132789000
5932,132789,What is on top of the cargo?,132789001
5933,132789,What color is the clay road?,132789002
5934,1720,Where is this bus going?,1720000
5935,1720,What number is on the front top of the bus?,1720001
5936,1720,What number is lit up on the bus on the right?,1720002
5937,1720,Where is the bus going?,1720003
5938,1720,What kind of bus is this?,1720004
5939,1720,What is the number under the windshield?,1720005
5940,1720,What city is listed as the bus's destination?,1720006
5941,1720,What country is this?,1720007
5942,1720,What color is the bus?,1720008
5943,1720,Would you trust this driver to really drive this vehicle?,1720009
5944,1720,Is the bus parked?,1720010
5945,1720,What city is this bus traveling in?,1720011
5946,1720,What number bus is this?,1720012
5947,132793,What type of room is this?,132793000
5948,132793,How many gray trunks are pictured?,132793001
5949,132793,What celebrity picture is hanging on the wall?,132793002
5950,132793,Who is in the painting on the wall?,132793003
5951,132793,Is that a woman's bedroom?,132793004
5952,132795,Is the wall cracking?,132795000
5953,132795,Is the fire hydrant small?,132795001
5954,132795,Is the sign on the top of this pole only red?,132795002
5955,526013,Are they in the water?,526013000
5956,526013,Are the birds white?,526013001
5957,526013,What is the large brown animal?,526013002
5958,132798,Is the elephant eating?,132798000
5959,132798,Is this elephant standing near flowers?,132798001
5960,132798,What animal is it?,132798002
5961,132798,Is the elephant African or Indian?,132798003
5962,132798,Does the animal have tusks?,132798004
5963,132798,Is the elephant in a zoo?,132798005
5964,132798,Does this look fake or real?,132798006
5965,100560,Where is the man wearing on his wrist?,100560000
5966,100560,Is the water calm?,100560001
5967,100560,What kind of jewelry is on the man in front?,100560002
5968,248835,How many loaves of bread are in the picture?,248835000
5969,248835,Is there salami on some of the sandwiches?,248835001
5970,248835,What are the loaves of bread sitting on?,248835002
5971,248835,What green vegetable is on the sandwiches?,248835003
5972,248835,If 20 people came in to eat would there be enough food?,248835004
5973,248835,Are these sandwiches in someone's home?,248835005
5974,263873,Where is this location?,263873000
5975,263873,What color is the snow?,263873001
5976,263873,What kind of landscape is in this picture?,263873002
5977,263873,What activity is the man in blue doing?,263873003
5978,263873,How many people are in the picture?,263873004
5979,263873,Why are the mountains covered with snow?,263873005
5980,263873,Are these mountains located in California?,263873006
5981,263875,How old is he?,263875000
5982,263875,What is the age of this man?,263875001
5983,263875,What is the building across the street made out of?,263875002
5984,263876,What clothing is the man wearing?,263876000
5985,263876,What tint of blue is the wave the man is on?,263876001
5986,263876,What activity is he doing?,263876002
5987,263876,How many legs are in this picture?,263876003
5988,263876,What color are the man's shorts?,263876004
5989,263876,Is the surfer young?,263876005
5990,263878,Are the glasses full of water?,263878000
5991,263878,Is she wearing a hat?,263878001
5992,263878,What color is her hair?,263878002
5993,263878,Was alcohol used to make the drinks?,263878003
5994,263878,How many dinner plates are turned upside-down?,263878004
5995,263878,How many setting are there?,263878005
5996,263878,What kind of room are the people eating in?,263878006
5997,263878,How many women?,263878007
5998,263878,What is everyone drinking in this picture?,263878008
5999,263878,What color is the woman?,263878009
6000,263878,Is this the dining room of a family home?,263878010
6001,263878,What are the green items?,263878011
6002,263878,How many glasses are on the table?,263878012
6003,263878,What are they doing?,263878013
6004,1737,What color are the bears?,1737000
6005,1737,How many bears are there?,1737001
6006,1737,What type of bears are these?,1737002
6007,263883,What is the green light for?,263883000
6008,263883,What color is the traffic light?,263883001
6009,263883,What colors are displayed on the traffic lights?,263883002
6010,263883,Is the stop light red?,263883003
6011,263883,When was the light green?,263883004
6012,263883,What is the name of the street?,263883005
6013,263883,Are the vehicles suppose to stop?,263883006
6014,263883,What color is the light?,263883007
6015,263883,Should I stop at the light or go?,263883008
6016,263883,How many stop lights are on the pole?,263883009
6017,263883,What color is the stoplight?,263883010
6018,263883,What color are the stoplights?,263883011
6019,263883,What color is the light lit up?,263883012
6020,263883,What street is displayed?,263883013
6021,263883,What color are the traffic lights?,263883014
6022,263883,Are the street lights vertical or horizontal?,263883015
6023,263883,Where is the traffic lights located?,263883016
6024,263883,Are the street lights on?,263883017
6025,263883,What color is the sign?,263883018
6026,263883,Where is the white arrow?,263883019
6027,263883,Could a car legally drive under this light?,263883020
6028,263883,What color is the street light?,263883021
6029,263883,Should you stop at this sign?,263883022
6030,263883,Is there a lot of traffic on the left side?,263883023
6031,263883,What road is this?,263883024
6032,263883,What red sign is between the traffic lights?,263883025
6033,263883,What color is the traffic signal?,263883026
6034,263883,What is the color of the sky?,263883027
6035,263883,How many stoplights are in the photo?,263883028
6036,263883,What number is on the sign?,263883029
6037,263883,What color is the traffic light that can be seen?,263883030
6038,263883,How many cars are there?,263883031
6039,263883,What is the name of the street this happened on?,263883032
6040,263883,How many traffic lights?,263883033
6041,263883,Are the lights working?,263883034
6042,263883,Is it cloudy outside?,263883035
6043,263883,What is the blue sign directing people to?,263883036
6044,263883,What should the people facing the traffic signals do?,263883037
6045,263883,Is the light directing traffic to proceed?,263883038
6046,263883,What is the signal indicating?,263883039
6047,263883,Is the sun still out?,263883040
6048,263883,What color is the street light bulb?,263883041
6049,263883,What color are these traffic lights?,263883042
6050,526029,What color is the handle on the green bag?,526029000
6051,526029,How many luggage are packed?,526029001
6052,526029,Are all the zippered compartments securely closed?,526029002
6053,132816,Is this kid eating a doughnut?,132816000
6054,132816,Is the boy sitting at a wooden table?,132816001
6055,132816,What is the boy looking at?,132816002
6056,526033,What is the man not surfing doing?,526033000
6057,526033,Is the boy surfing?,526033001
6058,526033,What is the man wearing?,526033002
6059,526035,What is the black strip across the horse's face?,526035000
6060,526035,What is different about one of the animals?,526035001
6061,526035,Is this an open field?,526035002
6062,526035,How many horses are there?,526035003
6063,526035,Is there a blanket on the horse?,526035004
6064,526035,How do you call man jumping on a horse?,526035005
6065,526035,What are the large poles for in the distance?,526035006
6066,394964,"If you didn't move, could the bus hit you?",394964000
6067,394964,Why does the bus have its headlights on during the day?,394964001
6068,394964,Is it a green light?,394964002
6069,394964,Where is the bus going?,394964003
6070,394964,What color is on the buses wheels?,394964004
6071,394964,Are left turns allowed?,394964005
6072,419052,What is inside the two skulls?,419052000
6073,419052,What number of eggs are on this pizza?,419052001
6074,419052,What is black on the pizza?,419052002
6075,419052,Is there lettuce on top of the pizza?,419052003
6076,419052,What is the utensil?,419052004
6077,419052,Is that pepperoni?,419052005
6078,263896,What color is the tablecloth?,263896000
6079,263896,What colors are the napkins?,263896001
6080,263896,What is this dish called?,263896002
6081,131364,What color is the woman on the left wearing?,131364000
6082,131364,What color are the first 6 kites?,131364001
6083,131364,How many yellow kites are in the air?,131364002
6084,131364,Are they asian?,131364003
6085,131364,What color is the tent in the back?,131364004
6086,131364,What are in the air?,131364005
6087,526042,Are these stuffed animals?,526042000
6088,526042,How many toys are visible?,526042001
6089,526042,Is this teddy bear cool?,526042002
6090,526043,Is it a sunny day?,526043000
6091,526043,Who owns this plane?,526043001
6092,526043,How many smoke stacks are in the background?,526043002
6093,394972,Is this night?,394972000
6094,394972,How is the device illuminated?,394972001
6095,394972,How many clocks are there?,394972002
6096,394972,Is this building made of brick?,394972003
6097,394972,Is it daytime or nighttime?,394972004
6098,263901,What is causing the light burst?,263901000
6099,263901,Is there a towel in this bathroom?,263901001
6100,263901,What is the wall above the sink made out of?,263901002
6101,263901,Is there a toilet seat on the toilet?,263901003
6102,263901,What is hanging on the towel rack?,263901004
6103,394974,Can you find these animals in the wild?,394974000
6104,394974,How many zebras are there?,394974001
6105,394974,What kind of animal is this?,394974002
6106,394975,Can these objects be recycled?,394975000
6107,394975,Why are the objects obsolete?,394975001
6108,394975,Are these items new?,394975002
6109,394975,Are these items for sale?,394975003
6110,133565,Is the carrot for the animal to snack on?,133565000
6111,133565,What is the bottom cat looking at?,133565001
6112,133565,Is the cat multi-colored?,133565002
6113,133565,Why does its pupils look like that?,133565003
6114,133565,What color is the bedspread?,133565004
6115,133565,What kind of chair is it?,133565005
6116,133565,What is the animal?,133565006
6117,133565,What type of cat is this?,133565007
6118,133565,What vegetable is in the photo?,133565008
6119,133565,Where is the cat?,133565009
6120,133565,What color at the tips of its paws?,133565010
6121,133565,Is the cat one solid color?,133565011
6122,133565,What breed of cat is it?,133565012
6123,133565,Is that a real animal?,133565013
6124,133565,What color is this animal's fur?,133565014
6125,133565,What is the color of the cat's hair?,133565015
6126,133565,Can you see the reflection of the cat in the mirror?,133565016
6127,133565,What is the cat on top of?,133565017
6128,133565,Is the cat smelling the flowers?,133565018
6129,133565,What color is the cat?,133565019
6130,133565,How many whiskers are on the left side of the cat's nose?,133565020
6131,133565,What species of animal is in the scene?,133565021
6132,133565,What color is the cat on the left?,133565022
6133,133565,Is it a cat?,133565023
6134,133565,Is there a picture hanging on the wall?,133565024
6135,133565,Is this cat all black?,133565025
6136,133565,What is the breed of the cat?,133565026
6137,133565,Is the playing?,133565027
6138,133565,Is there grass in the image?,133565028
6139,133565,Is this a quilt or bedspread?,133565029
6140,133565,Is it daytime?,133565030
6141,133565,Is it a black cat?,133565031
6142,133565,What breed of cat is this?,133565032
6143,133565,What color is the cat's eyes?,133565033
6144,133565,How many cats are there?,133565034
6145,133565,What color is the wall?,133565035
6146,133565,Is this creature stuck?,133565036
6147,133565,How many pieces of cloth is the cat on top of?,133565037
6148,133565,What kind of cat is it?,133565038
6149,133565,Is this a cow?,133565039
6150,133565,Is the cat falling asleep?,133565040
6151,133565,What is the animal doing?,133565041
6152,133565,Is the cat chasing the mouse?,133565042
6153,306128,Is the frisbee in the air?,306128000
6154,306128,Is it muddy?,306128001
6155,306128,Is the person in the background on the right side wearing socks?,306128002
6156,306128,What sport is being played?,306128003
6157,306128,What sport is this?,306128004
6158,306128,Are these players are in the same team?,306128005
6159,1762,Are there street lines on the road?,1762000
6160,1762,Is there a large tree near the bus?,1762001
6161,1762,Where is the street light?,1762002
6162,429119,How many tires can you see in this picture?,429119000
6163,429119,Is this a semi?,429119001
6164,429119,What is in the picture?,429119002
6165,1764,Where are the white athletic shoes?,1764000
6166,1764,How many spectators are there?,1764001
6167,1764,What sport is she playing?,1764002
6168,1764,What city is listed on the court?,1764003
6169,1764,Is Taco Bell a sponsor in this event?,1764004
6170,1764,In what country are they playing?,1764005
6171,132838,What are the marks in the snow?,132838000
6172,132838,Is she flying her kite in a city park?,132838001
6173,132838,How many people are in this picture?,132838002
6174,132838,What hand sign is she making?,132838003
6175,132838,How many kites are being flown?,132838004
6176,132838,Is this what they wore in old days to play ball?,132838005
6177,132838,Is this lady wearing a dress?,132838006
6178,132838,What is cast?,132838007
6179,132838,What is the color of the clouds?,132838008
6180,132838,What is the person standing on?,132838009
6181,132838,What color is the sky?,132838010
6182,132838,Are these all adults?,132838011
6183,132838,Is the ocean nearby?,132838012
6184,132838,What is the gender of all the people?,132838013
6185,132838,What is floating?,132838014
6186,132838,Where is the woman standing?,132838015
6187,132838,What caused the marks on the concrete in this photograph?,132838016
6188,132838,Is this woman wearing white sneakers?,132838017
6189,132838,Is the person wearing shoes?,132838018
6190,288117,Is the cow standing?,288117000
6191,288117,What color is the cow's tag?,288117001
6192,288117,Does the cow belong to someone?,288117002
6193,288117,How many cows are in the image?,288117003
6194,288117,Are the cows grazing?,288117004
6195,132841,What's the first two letters of the license plate?,132841000
6196,132841,What is the dogs breed?,132841001
6197,132841,Is this dog going to pee on his leg?,132841002
6198,1771,Is this likely a basement?,1771000
6199,1771,What color is the blanket?,1771001
6200,1771,How many beds do you see?,1771002
6201,1771,What kind of room is this?,1771003
6202,1771,Where is the area rug?,1771004
6203,1771,Do the pillows match the bed sheet?,1771005
6204,1771,How many beds are there?,1771006
6205,144088,What color is the cat's eyes?,144088000
6206,144088,What material are the chairs upholstered in?,144088001
6207,144088,What color is the checkered floor?,144088002
6208,502738,What color is the fire hydrant?,502738000
6209,502738,Is the building in the far left a modern architectural design?,502738001
6210,502738,What color are the rails?,502738002
6211,502738,What is laying next to the fire hydrant?,502738003
6212,502738,Would this fence be easy to climb over?,502738004
6213,502738,Is the fence high?,502738005
6214,502738,Could you get a good sun tan in this sort of weather?,502738006
6215,502738,What is the fire hydrant painted like?,502738007
6216,1774,Can the man see his shadow?,1774000
6217,1774,Are they rollerblading?,1774001
6218,1774,What is the man doing?,1774002
6219,1774,What is the logo on the person's tee shirt?,1774003
6220,1774,What is on the boarders right wrist?,1774004
6221,132847,What type of plane is this?,132847000
6222,132847,What colors are the plane?,132847001
6223,132847,What country is this airplane from?,132847002
6224,132847,What letters are written on the plane?,132847003
6225,394992,Are they all wearing hats?,394992000
6226,394992,What sport is this?,394992001
6227,394992,What year was this taken?,394992002
6228,394992,Is this a co-ed team?,394992003
6229,394992,What date is posted on the ad?,394992004
6230,394992,What are they advertising?,394992005
6231,1777,Can you see any trees?,1777000
6232,1777,How many boulders are in front of the ostrich?,1777001
6233,1777,What kind of animal is in the picture?,1777002
6234,1777,What kind of animal is shown?,1777003
6235,1777,Does the ostrich fly?,1777004
6236,132850,Is the scene dark?,132850000
6237,132850,What kind of aircraft is this?,132850001
6238,132850,What kind of lens was this picture taken with?,132850002
6239,132850,What airline is the plane for?,132850003
6240,132850,What airport is this?,132850004
6241,132850,Has this plane taken off?,132850005
6242,132850,What are the numbers shown in the pic?,132850006
6243,132850,How many planes can be seen?,132850007
6244,132850,Where is this picture taken from?,132850008
6245,132850,What is predominant color of this shot?,132850009
6246,132850,Is the plane at an airport?,132850010
6247,263924,How many pizzas are on the table?,263924000
6248,263924,What is on the pizza?,263924001
6249,263924,Is the pizza topping spinach or pepperoni?,263924002
6250,1781,How many stalks of carrots are in each bundle?,1781000
6251,1781,What color are the carrots?,1781001
6252,1781,Was this taken at a bakery?,1781002
6253,1781,Is there more than one kind of green vegetable shown?,1781003
6254,526070,What is the man standing in front of?,526070000
6255,526070,What is the man holding in the left hand?,526070001
6256,526070,Is the Brewery closed?,526070002
6257,526071,How many red lights are there?,526071000
6258,526071,What color is the light?,526071001
6259,526071,What color is the traffic light?,526071002
6260,526071,Is the traffic light standing straight up?,526071003
6261,526071,Are these stop lights new?,526071004
6262,526071,Is it raining?,526071005
6263,526071,What does the color of the traffic signal indicate?,526071006
6264,526071,How many cars are on the road?,526071007
6265,132857,What is the main mode of transportation?,132857000
6266,132857,Is this in America?,132857001
6267,132857,Is this a farmer's market?,132857002
6268,132857,What color is the pole on the ceiling in front of the sign?,132857003
6269,132857,How many people are in the kitchen?,132857004
6270,132857,Can you see people in the picture?,132857005
6271,132857,What is the color of the bus?,132857006
6272,132857,Is there a sign for a airport in this picture?,132857007
6273,132857,What is in the background?,132857008
6274,132857,What are the people waiting for?,132857009
6275,1786,What kind of food is this?,1786000
6276,1786,Are these cookies?,1786001
6277,1786,How many buns are in the basket?,1786002
6278,395005,What is on his head?,395005000
6279,395005,Is he using a landline phone?,395005001
6280,395005,Is he dressed up?,395005002
6281,1790,What is the baby doing?,1790000
6282,1790,What is plugged in?,1790001
6283,1790,Is he wearing clothes?,1790002
6284,395007,How many windows are pictured?,395007000
6285,395007,Is this an old building?,395007001
6286,395007,What is the circle near the top of the tower?,395007002
6287,1792,Are the trees bare?,1792000
6288,1792,Is it snowing?,1792001
6289,1792,How many birds are there?,1792002
6290,526082,What brand of board is that?,526082000
6291,526082,What color are the bindings on the snowboard?,526082001
6292,526082,Was the camera tilted for the shot?,526082002
6293,526082,What are these?,526082003
6294,526082,What is covering the ground?,526082004
6295,526082,How many boards?,526082005
6296,526082,What color is the man's cap?,526082006
6297,526082,What does the person have in his hands?,526082007
6298,526082,Is this man posing for the photo?,526082008
6299,526082,What sport are the people going to partake in?,526082009
6300,526082,Does the person have on protective gear?,526082010
6301,65835,What type of utensils are on the napkin?,65835000
6302,65835,Is the placemat paper?,65835001
6303,65835,What color is the plate?,65835002
6304,526085,What is the green food?,526085000
6305,526085,Is this a lounge restaurant?,526085001
6306,526085,What shape is the plate?,526085002
6307,427732,Is that a fancy tie?,427732000
6308,427732,What color is his tie?,427732001
6309,427732,Is this a business outfit?,427732002
6310,427732,Why is the man's face missing from the photo?,427732003
6311,526087,Is that a sofa bed next to the baby?,526087000
6312,526087,What electronic is present?,526087001
6313,526087,What room is this?,526087002
6314,526087,How many TVs are there?,526087003
6315,526087,Was it taken around Christmas?,526087004
6316,526087,What decoration is in the right hand corner?,526087005
6317,526087,What kind of shade is used on the windows?,526087006
6318,526087,What is the lady laying on?,526087007
6319,316001,Are there trees in this picture?,316001000
6320,316001,What is the blurry stuff in the foreground of the photo?,316001001
6321,316001,How many zebras are there?,316001002
